name,address,note,phone,lat,lng
Blue Nile Grocery Store,"168 King Edward Ave, Ottawa, ON K1N 7L3",Convenience Stores,NA,45.433828,-75.69045109999999
Depanneur Los Andes,"107 Rue Eddy, Gatineau, QC J8X 2W6",Convenience Stores,NA,45.4283697,-75.72018419999999
Chuck’s Deli &amp; Convenience,"100 Trainyards Drive, Ottawa, ON K1G 3S5","Convenience Stores, Delis",NA,45.4125374,-75.6466372
Daily Convenience,"1220 Merivale Rd, Ottawa, ON K1Z 8P2",Convenience Stores,NA,45.37171619999999,-75.7335133
Hasty Market,"596 Rideau St, Ottawa, ON K1N 6A2",Convenience Stores,NA,45.43291240000001,-75.6754193
Roberto’s Corner,"1034 Pleasant Park Rd, Ottawa, ON K1G 2A1","Delis, Italian, Sandwiches",NA,45.3953221,-75.6216341
Petro-Canada,"3095 Carling Ave, Ottawa, ON K2H 5A5","Gas Stations, Convenience Stores",NA,45.3537471,-75.8088174
Peter Tuck Shop,"1435 Prince of Wales Dr, Ottawa, ON K2C 1N5",Convenience Stores,NA,45.36918180000001,-75.70063770000002
Ultramar,"108 Blvd Greber, Gatineau, QC J8T 3P8",Convenience Stores,NA,45.46646690000001,-75.7008585
Quickie,"326-332 Bank Street, Ottawa, ON K2P 1Y1",Convenience Stores,NA,45.4142546,-75.6956649
Quickie Stores,"1386 Richmond Road, Ottawa, ON K2B 8L4",Convenience Stores,NA,45.3651059,-75.7877922
Depanneur Le Spot,"21 Rue Principale, Gatineau, QC J9H 3K9",Convenience Stores,NA,45.3945721,-75.85312979999999
Quickie,"255 Parkdale Ave, Ottawa, ON K1Y 1G1",Convenience Stores,NA,45.4049117,-75.731157
Vic’s Tuck Shop,"1375 Prince of Wales Dr, Ottawa, ON K2C 3L5",Convenience Stores,NA,45.3709943,-75.70209009999999
Shell Canada,"1548 Merivale Road, Nepean, ON K2G 3J8","Gas Stations, Convenience Stores",NA,45.3542357,-75.7361925
Riverside Service Centre,"1540 Bank St, Ottawa, ON K1H",Gas Stations,NA,45.3805255,-75.6685385
Magasin Général,"548 Chemin d'Aylmer, Gatineau, QC J9H 1B1",Convenience Stores,NA,45.3981499,-75.8114176
Depanneur Jean,"200 Rue Principale, Gatineau, QC J9H 6J4",Convenience Stores,NA,45.39471109999999,-75.83431759999999
WO Stinson &amp; Son,"4728 Bank Street, Ottawa, ON K1T 3W7","Gas Stations, Convenience Stores, Propane",NA,45.3241221,-75.5965773
Parkway Tuck Shop,"1071 Ambleside Dr, Ottawa, ON K2B 6V4",Convenience Stores,NA,45.374187,-75.7801139
Depanneur Lucie Laviolette,"329 Rue Laviolette, Gatineau, QC J8P 5Z1",Convenience Stores,NA,45.4887849,-75.6608012
Kara’s Convenience Stores,"475 Elgin St, Ottawa, ON K2P 2E6",Convenience Stores,NA,45.4126854,-75.6852682
Manor Park Convenience Store,"293 St Laurent Blvd, Ottawa, ON K1K 2Z3",Convenience Stores,NA,45.4511597,-75.6522707
Esso,"1584 Merivale Road, Nepean, ON K2G 3K1",Gas Stations,NA,45.3502812,-75.7336488
Mickey Tran Dba All Convenience,"200 Rideau Ter, Ottawa, ON K1M 0Z3",Convenience Stores,NA,45.4433902,-75.6747098
Massine’s Your Independent Grocer,"296 Bank Street, Ottawa, ON K2P 1X8",Grocery,NA,45.41498869999999,-75.6963375
Melrose Grocery Store,"1082 Wellington St W, Ottawa, ON K1Y 2Y5",Convenience Stores,NA,45.4031558,-75.7250742
Dona’s Friendly Store,"157 Cathcart St, Ottawa, ON K1N 5C1",Convenience Stores,NA,45.4336358,-75.69502299999999
Mace Concenience,"876 Montreal Rd, Ottawa, ON K1K 4L3",Convenience Stores,NA,45.4457968,-75.63015639999999
Quickie,"2 Boul Des Grives, Gatineau, QC J9A 2X1",Convenience Stores,NA,45.4418458,-75.7854505
Olympic Tuck Shop,"1170 Fisher Ave, Ottawa, ON K1Z 5R7",Convenience Stores,NA,45.3768531,-75.7208795
Depanneur Mont-Bleu,"6 Rue Georges-Bilodeau, Gatineau, QC J8Z 1V2",Convenience Stores,NA,45.4625417,-75.7480245
Brookfield Restaurant &amp; Catering,"704 Brookfield Road, Ottawa, ON K1V 6J4","Breakfast &amp; Brunch, Delis, Lebanese",NA,45.37289699999999,-75.68948209999999
Depanneur Lucerne,"15 De Lucerne Blvd, Gatineau, QC J9H 1L8",Convenience Stores,NA,45.3859613,-75.8076001
Depanneur Patry,"455 Riel Blvd, Gatineau, QC J8Z 2J8",Convenience Stores,NA,45.4648975,-75.772403
Hasty Market,"1234 Merivale Rd, Ottawa, ON K2C 4C3",Convenience Stores,NA,45.3705594,-75.73328819999999
Proprio Esso Wht,"390 Alexandre-Tache Boulevard, Gatineau, QC J9A 1M5",Convenience Stores,NA,45.4220483,-75.7459568
Esso Imperial Oil,"390 Alexandre-Tache Blvd, Gatineau, QC J9A 1M5",Convenience Stores,NA,45.4220483,-75.7459568
Purbany Enterprise,"1036 Merivale Road, Ottawa, ON K1Z 6A7",Convenience Stores,NA,45.37893529999999,-75.7334834
Mini Confectionery,"273 Montfort St, Vanier, ON K1L 5N8",Convenience Stores,NA,45.4389471,-75.6615451
Daisy Mart Beckers,"906 Shefford Road, Gloucester, ON K1J 6X4",Convenience Stores,NA,45.4523899,-75.5899417
M &amp; R Depanneur,"152 Chemin D'old Chelsea, Chelsea, QC J9B 1J3",Convenience Stores,NA,45.5033663,-75.8028978
Riverside Place Tuck Shop,"1755 Riverside Dr, Ottawa, ON K1G 3T6",Convenience Stores,NA,45.4020196,-75.66528269999999
Royal Food Market,"2895 Bank St, Gloucester, ON K1T 1N2",Convenience Stores,NA,45.3490273,-75.626724
Depanneur Karilyn,"392 Rue Main, Gatineau, QC J8P 5K7",Convenience Stores,NA,45.4918569,-75.6517171
Kowther’s Tuck Shop,"1785 Riverside Dr, Ottawa, ON K1G 3T7",Convenience Stores,NA,45.4013494,-75.6657472
Bravo Corner,"312 Bank St, Ottawa, ON K2P 1Y1",Convenience Stores,NA,45.4145679,-75.6958437
Tuck Shop,"1171 Ambleside Dr, Ottawa, ON K2B 8E1",Convenience Stores,NA,45.3725335,-75.7820876
Depanneur John,"54 Ch Vanier, Gatineau, QC J9H 1X6",Convenience Stores,NA,45.3840221,-75.8051507
Moe’s Convenience Store,"1665 Cyrville Road, Gloucester, ON K1B 3L7",Convenience Stores,NA,45.41821299999999,-75.6081073
180 Food Market,"180 Lees Ave, Ottawa, ON K1S 5P3",Convenience Stores,NA,45.4153548,-75.6708025
Convinience Maximum,"11 Springfield Road, Ottawa, ON K1M 1C8",Convenience Stores,NA,45.4402613,-75.6765958
Hasty Market,"1896 Prince Of Wales Drive, Ottawa, ON K2C 3W9",Convenience Stores,NA,45.3538415,-75.7048504
Epicerie Hulltra,"125 Rue Dumas, Gatineau, QC J8Y 2N4",Convenience Stores,NA,45.43716329999999,-75.73905169999999
Depanneur Ti-Jean Licencie,"46 Rue Dumas, Gatineau, QC J8Y 2M9",Convenience Stores,NA,45.437491,-75.735236
Proprio Labrosse,"642 Blvd Labrosse, Gatineau, QC J8R 1N2",Convenience Stores,NA,45.501931,-75.642383
Bambeeno’s Tuck Shop,"2201 Riverside Dr, Ottawa, ON K1H 8K9",Convenience Stores,NA,45.38841,-75.6745825
Pipeline Truck Stop,"Glenfield Road, Ottawa, ON K1G 5N3","Gas Stations, Convenience Stores",NA,45.3838331,-75.600742
MD Tuck Shop,"1551 Riverside Dr, Ottawa, ON K1G 4B5",Convenience Stores,NA,45.408483,-75.66271909999999
Richmond Mart,"747 Richmond Rd, Ottawa, ON K2A 0G6",Convenience Stores,NA,45.38265699999999,-75.7701135
Amjad Syed,"1016 Pleasant Park Rd, Ottawa, ON K1G 2A1",Convenience Stores,NA,45.3952009,-75.62238169999999
Depanneur Proprio,"211 Rue Gamelin, Gatineau, QC J8Y 1W2",Convenience Stores,NA,45.4431642,-75.74336050000001
Petro Canada,"Wellington, Ottawa, ON K1Y","Gas Stations, Convenience Stores",NA,45.40043970000001,-75.7300647
Dépanneur St-Étienne,"1203 Rue Saint-Louis, Gatineau, QC J8T 2M1",Convenience Stores,NA,45.4613234,-75.7017123
Quickie Convenience Stores,"119 Mann Ave, Ottawa, ON K1N 5A4",Convenience Stores,NA,45.4213501,-75.67194
Country Style,"340 Laurier Ave W, Ottawa, ON K1P 5K3",Convenience Stores,NA,45.4179829,-75.6998984
Star Convenience &amp; Fast Food,"2592 Innes Rd, Ottawa, ON K1B 4Z6",Convenience Stores,NA,45.4310038,-75.5653349
Michael’s Confectionary,"287 Somerset St E, Ottawa, ON K1N 6V7","Grocery, Convenience Stores",NA,45.42376489999999,-75.67662969999999
Beaconhill Esso,"2075 Montreal Road, Ottawa, ON K1J 6M6",Gas Stations,NA,45.4480417,-75.59397109999999
Store Homeland,"46 Garland St, Ottawa, ON K1Y 2A7",Convenience Stores,NA,45.4063636,-75.7243021
Le Val Boise,"101 Sacre-Coeur Blvd, Gatineau, QC J8X 1C7",Convenience Stores,NA,45.43800330000001,-75.71601969999999
Depanneur Olympique,"24 Lorrain Blvd, Gatineau, QC J8P 2E1",Convenience Stores,NA,45.4894117,-75.6027258
Depanneur Achbar,"191 Rue Achbar, Gatineau, QC J8P 7C1",Convenience Stores,NA,45.4849903,-75.6277027
Delta,"495 Boulevard Saint-René E, Gatineau, QC J8P 8A5",Convenience Stores,NA,45.4940384,-75.636331
Depanneur Claude Legault,"579 Rue Notre-Dame, Gatineau, QC J8P 1N1",Convenience Stores,NA,45.4810728,-75.6296602
Marche Fortier,"81 Rue Fortier, Gatineau, QC J8Y 4R9",Convenience Stores,NA,45.4430623,-75.73750729999999
Durocher Market,"200 Durocher Street, Vanier, ON K1L 7S4",Convenience Stores,NA,45.4364772,-75.6664526
Quickie Convenience Store,"64 Beechwood Avenue, Ottawa, ON K1L 8B2",Convenience Stores,NA,45.4401226,-75.6749723
Depanneur Delisle,"100 Rue Mutchmore, Gatineau, QC J8Y 6P7",Convenience Stores,NA,45.4531158,-75.73633459999999
Riverside Mart,"1335 Bank St, Ottawa, ON K1H 7X8",Convenience Stores,NA,45.3888422,-75.676649
Leduc Papineau Depann,"146 Rue Leduc, Gatineau, QC J8X 3B1",Convenience Stores,NA,45.4307896,-75.7184414
Esso,"3869 Innes Road, Orleans, ON K1C 1T1",Gas Stations,NA,45.4531593,-75.5120415
Maggy’s Mart,"8154 Jeanne D'arc Blvd N, Orleans, ON K1E 2H5",Convenience Stores,NA,45.4875472,-75.5116649
Shell Canada,"2975 Street Joseph Boulevard, Orleans, ON K1C 7C2",Gas Stations,NA,45.4759521,-75.5165493
Midori Market,"3689 Navan Rd, Ottawa, ON K4B 1H9","Pizza, Convenience Stores",NA,45.4265805,-75.48905189999999
Valentina,"110 Place D'orleans Drive, Orleans, ON K1C 2L9",Convenience Stores,NA,45.4781702,-75.5155571
Pronto Food Marts,"2688 St Joseph Blvd, Orleans, ON K1C 1G3",Convenience Stores,NA,45.4716751,-75.5228412
Franktown Grocery Gas and Pizza,"9645 Highway 15, Smiths Falls, ON K7A 4S7","Pizza, Convenience Stores, Gas Stations",NA,45.038795,-76.0594594
Orleans Food Market,"3022 St. Joseph Blvd, Orleans, ON K1E 1E2","Convenience Stores, Grocery",NA,45.4767757,-75.5135279
Le Mini Marche Le Gros DO,"791 Rue Georges, Gatineau, QC J8L 2E3",Convenience Stores,NA,45.5742234,-75.42339799999999
Depanneur Carrefour St-Louis,"121 Georges Street, Gatineau, QC J8M 1T6",Convenience Stores,NA,45.5566742,-75.435332
Depanneur L Grandmaison,"187 Rue Georges, Gatineau, QC J8M 1T6",Convenience Stores,NA,45.5616212,-75.42807719999999
Autobus Voyageur-Greyhound,"29 Ch De Montreal O, Gatineau, QC J8M 1A4",Convenience Stores,NA,45.5423896,-75.4303702
Depanneur Lamarche Enr,"945 Rue Georges, Gatineau, QC J8L 2E4","Beer, Wine &amp; Spirits, Convenience Stores",NA,45.56831529999999,-75.42476649999999
Pharmacie Shoppers Drug Mart,"1937 Boul Portobello, Orleans, ON K4A 4W9",Convenience Stores,NA,45.4680525,-75.4657987
Ultramar,"1543 Merivale Rd, Ottawa, ON K2G","Gas Stations, Convenience Stores",NA,45.3549754,-75.7354285
Metcalfe Variety,"8196 Victoria Street, Ottawa, ON K0A 2P0","Beer, Wine &amp; Spirits, Convenience Stores",NA,45.2349347,-75.4743956
Ultramar,"6500 Russell Rd, Ottawa, ON K0A 1K0",Convenience Stores,NA,45.3689882,-75.4556709
Maple Tuck Shop,"1150 Fisher Ave, Ottawa, ON K1Z 8M6",Convenience Stores,NA,45.3775357,-75.7215341
Dynes Express,"890 Dynes Rd, Ottawa, ON K2C 0G8",Convenience Stores,NA,45.3699579,-75.7046893
Depanneur 7 Jours,"422 Rue Haspect, Gatineau, QC J8L 3W7",Convenience Stores,NA,45.5794702,-75.43404869999999
Depanneur Sincennes Enr,"197 Rue Joseph, Gatineau, QC J8L 1G8",Convenience Stores,NA,45.5909776,-75.40933059999999
Depanneur Principal,"416 Av De Buckingham, Gatineau, QC J8L 2G7",Convenience Stores,NA,45.58898569999999,-75.416702
Depanneur Cool,"147 Rue Joseph, Gatineau, QC J8L 1G3",Convenience Stores,NA,45.5894016,-75.4135585
Depanneur Gibeau,"641 Rue Belanger, Gatineau, QC J8L 2N4",Convenience Stores,NA,45.5832112,-75.4101307
Depanneur Cite Des Jeunes,"300 Rue Sauve, Gatineau, QC J8L 1V4",Convenience Stores,NA,45.5840201,-75.4004338
Depanneur Mauzeroll,"563 Rue Belanger, Gatineau, QC J8L 2M7","Beer, Wine &amp; Spirits, Convenience Stores",NA,45.5861387,-75.4124781
Epicerie Elite Mauzeroll,"563 Rue Belanger, Gatineau, QC J8L 2M7","Beer, Wine &amp; Spirits, Convenience Stores",NA,45.5861387,-75.4124781
Depanneur Monast Et Fils,"106 Rue MacLaren O, Gatineau, QC J8L 1H5","Shopping, Convenience Stores",NA,45.58603859999999,-75.4212636
Brazeau Roger Marche Eclair,"130 Rue Du Progres, Gatineau, QC J8M 1T1",Convenience Stores,NA,45.52349239999999,-75.49362219999999
Ultramar Carlsbad Variety,"6500 Russel Road, Ottawa, ON K0A 1K0","Gas Stations, Convenience Stores, Beer, Wine &amp; Spirits",NA,45.3689882,-75.4556709
Ultramar Ontario,"2749 Laurier Street, Rockland, ON K4K 1A3",Convenience Stores,NA,45.5414127,-75.3008097
Depanneurs C Pelletier &amp; Fils Ltee,"1158 Maloney Blvd E, Gatineau, QC J8P 1H9",Convenience Stores,NA,45.49270809999999,-75.58530650000002
Depanneur A La Rescousse,"855 Ch De Masson, Gatineau, QC J8M 1B2",Convenience Stores,NA,45.54703809999999,-75.42178009999999
Timmy’s Convenience,"2660 Southvale Crescent, Ottawa, ON K1B 4W5",Convenience Stores,NA,45.394834,-75.61006379999999
Depanneur La Sablonniere,"10 Rue Chiasson, Gatineau, QC J8P 6V6",Convenience Stores,NA,45.4922918,-75.5974739
Kristin Mini Mart,"1090 Kristin Way, Ottawa, ON K1K 4B6",Convenience Stores,NA,45.4435482,-75.643072
Depanneur Du Marche Notre Dame,"349 Rue Notre-Dame, Gatineau, QC J8P 1L3",Convenience Stores,NA,45.481565,-75.6421503
Crosswinds Convenience,"641 Bathgate Dr, Ottawa, ON K1K 3Y3",Convenience Stores,NA,45.4465282,-75.62414980000001
Marche Guay,"165 Rue Guay, Gatineau, QC J8P 3C2",Convenience Stores,NA,45.4894883,-75.65231949999999
Depanneur Du Lac,"758 Maloney Blvd E, Gatineau, QC J8P 1G4",Convenience Stores,NA,45.4827232,-75.6200554
Depanneur Le Spot,"29 Ch De Montreal O, Gatineau, QC J8M 1A4",Convenience Stores,NA,45.5423896,-75.4303702
Mini-Marche Laurin,"515 Rue Notre-Dame, Gatineau, QC J8P 1M3",Convenience Stores,NA,45.4810331,-75.6334552
Alta Juba Supermarket,"2925 Albion Road N, Ottawa, ON K1V 8Z3",Convenience Stores,NA,45.3732236,-75.6537531
Ultramar,"9 Rue Du Barry, Gatineau, QC J8T 5Y6",Convenience Stores,NA,45.48130520000001,-75.7019712
Riverbreeze Tuck Shop,"1541 Riverside Dr, Ottawa, ON K1G 4E2",Convenience Stores,NA,45.409144,-75.662675
Rene’s Corner,"4490 Anderson Road, Carlsbad Springs, ON K0A 1K0",Convenience Stores,NA,45.3423997,-75.5249528
International News,"1980 Ogilvie Rd, Ottawa, ON K1J 9L3",Convenience Stores,NA,45.4325275,-75.6098258
Depanneur Hip,"1079 Rue Saint-Louis, Gatineau, QC J8T 2S2",Convenience Stores,NA,45.4631238,-75.6964331
Depanneur Seguin,"903 Rue Saint-Louis, Gatineau, QC J8T 2S6","Beer, Wine &amp; Spirits, Convenience Stores",NA,45.4670531,-75.68797719999999
Silver City Food Market,"1437 Ogilvie Rd, Ottawa, ON K1J 7P3",Convenience Stores,NA,45.4318679,-75.6184619
Cards &amp; Mags Plus,"25 McArthur Ave, Vanier, ON K1L 6R3",Convenience Stores,NA,45.4313724,-75.667942
A&amp;M Mart,"580 Montreal Rd, Ottawa, ON K1K","Pizza, Gas Stations",NA,45.4409854,-75.6440071
Ultramar Ltee,"3199 Hawthorne Road, Ottawa, ON K1G 3V8",Convenience Stores,NA,45.3829528,-75.6015275
Ultramar,"3199 Hawthorne Road, Ottawa, ON K1G 3V8",Convenience Stores,NA,45.3829528,-75.6015275
Charlie’s Confectionery,"119 Mann Ave, Ottawa, ON K1N 5A4",Convenience Stores,NA,45.4213501,-75.67194
Ste Anne Convenience,"308 Shakespeare St, Vanier, ON K1L 5M4",Convenience Stores,NA,45.4395184,-75.6592304
Esso Imperial Oil,"3332 McCarthy Road, Ottawa, ON K1V 0H9",Convenience Stores,NA,45.351192,-75.6702828
Pronto R J’s Convenience Store,"1119 Concession Street, Russell, ON K4R 1C8",Convenience Stores,NA,45.2578739,-75.3581913
Cambridge Food Mart,"72 Cambridge St N, Ottawa, ON K1R 7A7",Convenience Stores,NA,45.4127557,-75.70779809999999
Depanneur Miron,"723 Notre Dame Rue, Embrun, ON K0A 1W1",Convenience Stores,NA,45.2700628,-75.2933863
Pronto Food Marts,"1119 Concession Street, Russell, ON K4R 1C8",Convenience Stores,NA,45.2578739,-75.3581913
Lx &amp; Lz Variety,"440 Gloucester St, Ottawa, ON K1R 7T8",Convenience Stores,NA,45.4140798,-75.7067335
Saigon Meats &amp; Vegetables,"777 Somerset Street W, Ottawa, ON K1R 6R3","Grocery, Convenience Stores",NA,45.4100018,-75.7100384
Depanneur Cesar,"175 Saint-Joseph Blvd, Gatineau, QC J8Y 3X1",Convenience Stores,NA,45.4327744,-75.7333896
Depanneur Laval,"163 Rue Laval, Gatineau, QC J8X 3J2",Convenience Stores,NA,45.4336432,-75.7152804
Depanneur Georges,"286 Maisonneuve Blvd, Gatineau, QC J8X 3N8",Convenience Stores,NA,45.4368028,-75.7115243
India Food Centre &amp; Convenience,"1433 Wellington Street W, Ottawa, ON K1Y 2X4",Convenience Stores,NA,45.3978516,-75.7413481
Depanneur De Lorimier,"31 Rue De Lorimier, Gatineau, QC J8Y 3C8",Convenience Stores,NA,45.4296867,-75.7339246
Epicerie Loyer,"12 Rue Garneau, Gatineau, QC J8X 1R6",Convenience Stores,NA,45.4309257,-75.7256065
Le Balladeur,"5 Rue Demontigny, Gatineau, QC J8Y 4L1",Convenience Stores,NA,45.4302476,-75.7364704
Depanneur Demontigny,"74 Rue Demontigny, Gatineau, QC J8Y 4M1",Convenience Stores,NA,45.433688,-75.7359026
Depanneur J A C Line,"301 Rue Laramee, Gatineau, QC J8Y 3A1",Convenience Stores,NA,45.4318074,-75.7385142
Quickie,"127 FRONT STREET, Gatineau, Quebec, J9H 5S9",NA,819-684-1303,45.404186,-75.85545119999999
Quickie,"1166 BANK STREET, Ottawa, Ontario, K1S 3X8",NA,613-730-1113,45.392441,-75.68253059999999
Quickie,"2201 JOCKVALE ROAD, Nepean, Ontario, K2J 4J9",NA,613-825-1920,45.2758212,-75.7773042
Quickie,"56 BATH ROAD, Kingston, Ontario, K7L 1H5",NA,613-547-2487,44.2404415,-76.5138211
Quickie,"435 ALBERT STREET, Ottawa, Ontario, K1R 7X4",NA,613-232-6488,45.4173543,-75.7067817
Quickie,"64 BEECHWOOD AVENUE, Ottawa, Ontario, K1L 8B2",NA,613-744-7256,45.4401226,-75.6749723
Quickie,"163 BELL STREET NORTH, Ottawa, Ontario, K1R 7E1",NA,613-236-5054,45.4067476,-75.70567799999999
Quickie,"375 DES ÉPINETTES AVE, Cumberland, Ontario, K1E 3E6",NA,613-830-3507,45.4661877,-75.4957745
Quickie,"1275 KENSINGTON PKWY, Brockville, Ontario, K6V 6C3",NA,613-342-4221,44.6079839,-75.7130449
Quickie,"655 BRONSON AVE., Ottawa, Ontario, K1S 4E7",NA,613-238-1948,45.4034352,-75.7008307
Quickie,"700-14TH STREET WEST, Cornwall, Ontario, K6J 5M2",NA,613-932-0295,45.03051869999999,-74.7550791
Quickie,"1435 CALDWELL AVE., Ottawa, Ontario, K1Z 8L3",NA,613-729-8912,45.372816,-75.7349302
Quickie,"16 CENTRAL Avenue East, Brockville, Ontario, K6V 1W4",NA,613-345-5710,44.6025775,-75.6889108
Quickie,"1356-1366 CLYDE AVENUE, UNIT 13, Nepean, Ontario, K2C 3Z4",NA,613-422-1366,45.36224,-75.74075850000001
Quickie,"4 LORRY GREENBERG DRIVE, Ottawa, Ontario, K1G 5H6",NA,613-739-8493,45.3691281,-75.6209221
Quickie,"1 CHARTWELL AVENUE, Ottawa, Ontario, K2G 4C6",NA,613-226-7676,45.3323407,-75.7701227
Quickie,"431 DONALD STREET, Ottawa, Ontario, K1K 1L8",NA,613-748-0641,45.4284426,-75.6493299
Quickie,"9 DUBARRY STREET, Gatineau, Quebec, J8T 5Y6",NA,819-568-1544,45.48130520000001,-75.7019712
Quickie,"348 ELGIN STREET, Ottawa, Ontario, K2P 1M6",NA,613-695-7778,45.41571219999999,-75.68866539999999
Quickie,"350 VIEWMOUNT DRIVE, Ottawa, Ontario, K2E 7T5",NA,613-224-4389,45.3489862,-75.7149353
Quickie,"108 GRÉBER BLVD, Gatineau, Quebec, J8T 3P8",NA,819-561-2222,45.46646690000001,-75.7008585
Quickie,"326-332 BANK STREET, Ottawa, Ontario, K2P 1Y1",NA,613-598-0052,45.4142546,-75.6956649
Quickie,"1661 HUNT CLUB ROAD, Ottawa, Ontario, K1T 3Z3",NA,613-248-9160,45.3603146,-75.6315224
Quickie,"2 GOLDRIDGE DRIVE, Kanata, Ontario, K2T 1C7",NA,613-592-8019,45.316109,-75.9206246
Quickie,"712 NORTH RIDEAU STREET, Kemptville, Ontario, K0G 1J0",NA,613-258-3880,45.0209838,-75.6530963
Quickie,"3023 CEDARVIEW ROAD, Nepean, Ontario, K2J 4A8",NA,613-825-2458,45.2660293,-75.77139059999999
Quickie,"4505 BANK STREET, Ottawa, Ontario, K1T 3W5",NA,613-822-2301,45.331419,-75.59962449999999
Quickie,"2335 SAINT-LOUIS STREET, Gatineau, Quebec, J8V 1J2",NA,819-561-0583,45.4889033,-75.7463308
Quickie,"2 LOUISE-CAMPAGNA BLVD., Gatineau, Quebec, J9A 2X1",NA,819-772-1764,45.4304611,-75.76305839999999
Quickie,"786 Main Street, Unit 1, Gatineau, Quebec, J8R 1W7",NA,819-893-6669,45.505788,-75.65194939999999
Quickie,"151 MALONEY BLVD. EAST, Gatineau, Quebec, J8P 1B9",NA,819-663-9647,45.484042,-75.6506588
Quickie,"119 MANN AVENUE, Ottawa, Ontario, K1N 5A4",NA,613-288-0434,45.4213501,-75.67194
Quickie,"3332 McCARTHY ROAD, Ottawa, Ontario, K1V 0H9",NA,613-526-1230,45.351192,-75.6702828
Quickie,"305 ST. LAWRENCE STREET, Merrickville, Ontario, K0G 1N0",NA,613-269-3320,44.9146639,-75.83630769999999
Quickie,"207 du Mont Bleu BLVD., Gatineau, Quebec, J8Z 3G3",NA,819-770-3561,45.4604051,-75.7667381
Quickie,"255 PARKDALE AVENUE, Ottawa, Ontario, K1Y 1G1",NA,613-725-3708,45.4049117,-75.731157
Quickie,"60 WILLIAM STREET, Brockville, Ontario, K6V 4V5",NA,613-342-8482,44.5921906,-75.68844729999999
Quickie,"24 du Mont-Bleu BLVD., Gatineau, Quebec, J8Z 1J1",NA,819-771-9456,45.4629597,-75.7445284
Quickie,"361 POULIN AVENUE, Ottawa, Ontario, K2B 5V2",NA,613-829-5073,45.3630049,-75.79172969999999
Quickie,"1386 RICHMOND ROAD, Ottawa, Ontario, K2B 8L4",NA,613-820-0204,45.3651059,-75.7877922
Quickie,"490 RIDEAU STREET, Ottawa, Ontario, K1N 8L4",NA,613-789-5454,45.431362,-75.6789385
Quickie,"1 RIDEAUCREST DR., Nepean, Ontario, K2G 6A4",NA,613-823-4050,45.28487459999999,-75.7229169
Quickie,"25 SACRÉ COEUR BLVD., Gatineau, Quebec, J8X 4C5",NA,819-771-5685,45.4371129,-75.7206635
Quickie,"110 BECKWITH STREET NORTH, Smiths Falls, Ontario, K7A 2C3",NA,613-283-3394,44.90430689999999,-76.0218521
Quickie,"287A SOMERSET STREET EAST, Ottawa, Ontario, K1N 6V7",NA,613-233-0016,45.4236943,-75.6765377
Quickie,"1034 PLEASANT PARK RD, Ottawa, Ontario, K1G 2A1",NA,613-733-0985,45.3953221,-75.6216341
Quickie,"800 STONEHAVEN DRIVE, Kanata, Ontario, K2M 2Z2",NA,613-254-9413,45.2811972,-75.838223
Quickie,"487 ALEXANDRE TACHÉ BLVD., Gatineau, Quebec, J9A 1M8",NA,819-771-5338,45.4201466,-75.75272679999999
Quickie,"882 MALONEY BOULEVARD EAST, Gatineau, Quebec, J8P 1H5",NA,819-663-3525,45.4868494,-75.6028075
Quickie,"1780 HERON ROAD, Ottawa, Ontario, K1V 6A1",NA,613-737-9008,45.3802885,-75.6396287
Quickie,"915 WATTERS STREET, Cumberland, Ontario, K4A 3K5",NA,613-841-6972,45.4837088,-75.47560059999999
