name,chain,address,phone,Y,X,note,address2,update_date,size
Divisoria Market,NA,"1743 Carling Avenue, Ottawa, ON",(613) 722-8461,45.378244788000075,-75.75284945499999,International Grocery,NA,2021-07-06,small
Bakker’s General Store,NA,"1004 Manotick Station Road, Ottawa, ON",(613) 822-1659,45.25575936800004,-75.62477276499999,"Imported Food, Delis, International Grocery",NA,2021-07-06,small
Arum Restaurant and Market,NA,"512 Bank St, Ottawa, ON",(613) 230-8488,45.40971784700008,-75.69252116299998,"Grocery, Korean",NA,2021-07-06,small
Fresh Co,NA,"320 McArthur Avenue, Ottawa, ON",NA,45.43071900700005,-75.65393297399999,Grocery,NA,2021-07-06,small
Mid-East Food Centre,NA,"1010 Belfast Road, Ottawa, ON",(613) 244-2525,45.41059424200006,-75.63088990199998,Grocery,NA,2021-07-06,small
Loblaws Supermarkets Limited,NA,"3201 Greenbank Rd, Ottawa, ON",(613) 825-0812,45.26808265200003,-75.74332563499996,Grocery,NA,2021-07-06,small
Kitchen Hut Houseware,NA,"1558 Merivale Road, Ottawa, ON",(613) 225-8888,45.35291494100005,-75.73544697799997,Kitchen & Bath,NA,2021-07-06,small
The Piggy Market,NA,"400 Winston Avenue, Ottawa, ON",(613) 371-6124,45.39128067000007,-75.75653162599997,"Butcher, Grocery",NA,2021-07-06,small
Farmer’s Pick,NA,"1430 Prince of Wales Drive, Ottawa, ON",(613) 225-1240,45.36861396900008,-75.70280091499995,Fruits & Veggies,NA,2021-07-06,small
La Bottega Nicastro Fine Food Shop,NA,"64 George St, Ottawa, ON",(613) 789-7575,45.42681870500007,-75.69180420299995,"Delis, Sandwiches, Specialty Food",NA,2021-07-06,small
Nature’s Buzz Organic Food Market,NA,"55 Beechwood Ave, Ottawa, ON",(613) 842-0280,45.440277070000036,-75.67573216899996,Health Food Store,NA,2021-07-06,small
Manphong Supermarket,NA,"775 Somerset St W, Ottawa, ON",(613) 230-9934,45.41019456200007,-75.70966555499996,Grocery,NA,2021-07-06,small
Stolichni Deli,NA,"2280 Carling Avenue, Ottawa, ON",(613) 828-4163,45.36799189800007,-75.77436702099999,"Delis, Grocery",NA,2021-07-06,small
L & F Montego Place,NA,"2211 Saint Joseph Boulevard, Ottawa, ON",(613) 830-8377,45.46776157800008,-75.53328517599994,International Grocery,NA,2021-07-06,small
Nasa Food Centre,NA,"3050 Woodroffe Ave, Ottawa, ON",(613) 823-8225,45.28452069600007,-75.72419332699997,Grocery,NA,2021-07-06,small
Lakomka Delicatessen,NA,"1127 Baxter Rd, Ottawa, ON",(613) 596-4666,45.35085391400003,-75.78212353799995,"Grocery, Imported Food",NA,2021-07-06,small
Continental Delicatessen,NA,"57 York Street, Ottawa, ON",(613) 241-7025,45.42856222100005,-75.69308099599994,"Delis, Meat Shops, Polish",NA,2021-07-06,small
International Cheese & Deli,NA,"40 ByWard Market Sq, Ottawa, ON",(613) 241-5411,45.42763294400004,-75.69304089199994,"Caterers, Cheese Shops",NA,2021-07-06,small
Healthy Planet Trainyards,NA,"590 Industrial Avenue, Ottawa, ON",(613) 730-2020,45.41045151000003,-75.64169854899995,"Vitamins & Supplements, Health Food Store, Grocery",NA,2021-07-06,small
Cedars & Co,NA,"1255 Bank St, Ottawa, ON",(613) 288-2797,45.39105197100008,-75.67988303899995,Grocery,NA,2021-07-06,small
Herb & Spice Shop,NA,"375 Bank Street, Ottawa, ON",(613) 232-4087,45.41391571400004,-75.69478482799997,"Health Food Store, Herbs & Spices, Cosmetics & Beauty Supply",NA,2021-07-06,small
Domestic Foods,NA,"595 Gladstone Ave, Ottawa, ON",(613) 230-5427,45.40921331800007,-75.70100789999998,"Grocery, Convenience Stores",NA,2021-07-06,small
Lim Bangkok Grocery,NA,"794 Somerset St W, Ottawa, ON",(613) 594-4673,45.409508748000064,-75.71019690599996,Grocery,NA,2021-07-06,small
Charlies Groceteria,NA,"220 Carruthers Avenue, Ottawa, ON",(613) 722-3535,45.404223770000044,-75.72824175499994,"Grocery, Delis, Laundromat",NA,2021-07-06,small
Abbas Grocery,NA,"344 Bell Street, Ottawa, ON",NA,45.40197094300004,-75.70336211199998,Grocery,NA,2021-07-06,small
Baltyk Delicatessen,NA,"935 Carling Avenue, Ottawa, ON",(613) 761-7450,45.39555511000003,-75.71340395499993,"Delis, Sandwiches",NA,2021-07-06,small
Mario’s Food Centre,NA,"381 McArthur Ave, Ottawa, ON",(613) 749-1247,45.43232361200006,-75.65049524599993,Grocery,NA,2021-07-06,small
Beirut Boulangerie Et Traiteur,NA,"269 Rue Laramee, Ottawa, ON",(819) 778-3532,45.241404654000064,-75.72645320099997,"Bakeries, Grocery",NA,2021-07-06,small
Casa Nicastro Delicatessen,NA,"304 Preston St, Ottawa, ON",(613) 238-2018,45.40305228200003,-75.71217116699995,"Delis, Sandwiches, Specialty Food",NA,2021-07-06,small
New Thana Market,NA,"386 Bank St, Ottawa, ON",(613) 567-2963,45.41345130600007,-75.69508178799998,Grocery,NA,2021-07-06,small
Kanata Kash N Karry,NA,"60 Colchester Square, Ottawa, ON",(613) 435-5355,45.32099027100003,-75.88973712299997,Grocery,NA,2021-07-06,small
European Delicatessen,NA,"1568 Merivale Road, Ottawa, ON",(613) 228-0394,45.351680799000064,-75.73470785099994,Delis,NA,2021-07-06,small
Damas Supermarket,NA,"3033 Carling Avenue, Ottawa, ON",(613) 726-1792,45.35495417300007,-75.80635164099994,"Bakeries, Butcher, International Grocery",NA,2021-07-06,small
Kool Runnings Caribbean Groceries & Restaurant,NA,"2200 Montreal Rd, Ottawa, ON",(613) 741-9101,45.44968270000004,-75.58707829399998,Grocery,NA,2021-07-06,small
Vaishali’s Super Store,NA,"62 Wylie Ave, Ottawa, ON",(613) 721-0318,45.354752234000046,-75.80687010099996,Grocery,NA,2021-07-06,small
Muckleston & Brockwell,NA,"127 Beechwood Avenue, Ottawa, ON",(613) 745-2244,45.44203349400004,-75.67224815699996,"Butcher, Meat Shops",NA,2021-07-06,small
Silk Road Foods,NA,"1618 Merivale Road, Ottawa, ON",(613) 695-3631,45.347391135000066,-75.73245471799999,Grocery,NA,2021-07-06,small
Barrhaven Market,NA,"2900 Woodroffe Avenue, Ottawa, ON",(613) 825-6276,45.29239053300006,-75.72870210499997,International Grocery,NA,2021-07-06,small
Ottawa Farmers’ Market,NA,"1000 Exhibition Way, Ottawa, ON",(613) 239-4955,45.39986429100003,-75.68329119399993,Farmers' Market,NA,2021-07-06,small
Cedars & Co,NA,"1255 Bank St, Ottawa, ON",(613) 288-2797,45.39105197100008,-75.67988303899995,Grocery,NA,2021-07-06,small
Al-Oumara Meat Shop & Grill,NA,"25 Tapiola Crescent, Ottawa, ON",(613) 523-1800,45.363935414000025,-75.64682264999993,"Meat Shops, Lebanese",NA,2021-07-06,small
Adams Sausages,NA,"1437 Michael Street, Ottawa, ON",(613) 749-3336,45.41588759700005,-75.62819068699997,"Butcher, Meat Shops, Imported Food",NA,2021-07-06,small
Nu Grocery Store,NA,"1130 Wellington Street West, Ottawa, ON",(613) 792-1995,45.401854738000054,-75.72655412799998,Grocery,NA,2021-07-06,small
Fruits Express,NA,"5310 Canotek Road, Ottawa, ON",(613) 695-3436,45.45196812900008,-75.58743590099994,Fruits & Veggies,NA,2021-07-06,small
Colonia Grocery La,NA,"345 Av Richelieu, Ottawa, ON",(613) 745-2274,45.435501060000036,-75.65497708299995,Grocery,NA,2021-07-06,small
M&M Food Market,NA,"197 Trainyards Drive, Ottawa, ON",(613) 241-9054,45.411785664000035,-75.63916622899995,Grocery,NA,2021-07-06,small
Byward Market News,NA,"55 ByWard Market Sq, Ottawa, ON",(613) 562-3325,45.427628895000055,-75.69242588199995,Grocery,NA,2021-07-06,small
Eating Well Ottawa,NA,"1169 Parisien Street, Ottawa, ON",(613) 695-7200,45.420296689000054,-75.62789980999997,"Organic Stores, Food Delivery Services",NA,2021-07-06,small
Sandy Hill Pet and People Food Co-op,NA,"304 Wilbrod Street, Ottawa, ON",(613) 321-5915,45.42742443800006,-75.68044094799995,"Pet Stores, Health Food Store",NA,2021-07-06,small
Kaz’s Kitchen & Grocery,NA,"207 Guigues Ave, Ottawa, ON",(613) 789-3210,45.432762335000064,-75.69117963099995,Grocery,NA,2021-07-06,small
San Jose Mexican Foods,NA,"1017B Carp Road, Ottawa, ON",(613) 413-2295,45.31381938900006,-75.99754027099993,"International Grocery, Mexican, Food Trucks",NA,2021-07-06,small
Ottawa Bagelshop & Deli,NA,"1321 Wellington St W, Ottawa, ON",(613) 722-8753,45.398947932000056,-75.73678610999997,"Delis, Bagels",NA,2021-07-06,small
Costco,NA,"1405 Blair Towers Place, Ottawa, ON",(613) 691-7607,45.43506555500005,-75.60338392699998,Grocery,NA,2021-07-06,small
Ottawa Organics and Natural Foods,NA,"858 Campbell Avenue, Ottawa, ON",(613) 234-1515,45.37640848800004,-75.75005171199996,"Organic Stores, Food Delivery Services",NA,2021-07-06,small
Pelican Seafood Market & Grill,NA,"1500 Bank Street, Ottawa, ON",(613) 526-5229,45.380945868000026,-75.67010168099995,"Seafood, Seafood Markets",NA,2021-07-06,small
Moncion’s Your Independant Grocer,NA,"671 River Road, Ottawa, ON",(613) 822-4749,45.269989579000026,-75.69875730299998,"Grocery, Pharmacy",NA,2021-07-06,small
Afro Diva,NA,"1315 Richmond Rd, Ottawa, ON",(613) 680-0082,45.368095915000026,-75.78576473299995,"Cosmetics & Beauty Supply, Wigs, International Grocery",NA,2021-07-06,small
Natural Food Pantry,NA,"1487 Richmond Rd, Ottawa, ON",(613) 726-9200,45.36296767600004,-75.79098620099995,Health Food Store,NA,2021-07-06,small
Mimi’s Food Market Express,NA,"549 Gladstone Ave, Ottawa, ON",(613) 216-7355,45.409935132000044,-75.69936639199994,Convenience Stores,NA,2021-07-06,small
Provigo,NA,"22 Rue Des Flandres, Ottawa, ON",(819) 568-5545,45.27011293900006,-75.77191947799997,Grocery,NA,2021-07-06,small
Misto Fine Food Emporium,NA,"1387 Carling Avenue, Ottawa, ON",(613) 798-9367,45.38605223400003,-75.74102906899998,"Delis, Italian",NA,2021-07-06,small
Natural Food Pantry,NA,"4325 Strandherd Drive, Ottawa, ON",(613) 755-2295,45.270522355000026,-75.78386061199996,Health Food Store,NA,2021-07-06,small
Wah Shing Grocery Store,NA,"835 Somerset Street W, Ottawa, ON",(613) 232-6100,45.409225528000036,-75.71182312199994,Grocery,NA,2021-07-06,small
ByWard Fruit Market,NA,"36 ByWard Market Sq, Ottawa, ON",(613) 241-6542,45.42763294400004,-75.69304089199994,"Fruits & Veggies, Farmers' Market",NA,2021-07-06,small
Kardish Health Food Centre,NA,"2950 Bank Street, Ottawa, ON",(613) 224-1414,45.346069697000075,-75.62625940799995,"Grocery, Health Food Store",NA,2021-07-06,small
Healthy Planet Kanata,NA,"400 Earl Grey Dr, Ottawa, ON",(613) 366-5117,45.311620496000046,-75.91534720399994,"Vitamins & Supplements, Grocery, Health Food Store",NA,2021-07-06,small
Slater Street Market,NA,"427 Laurier West, Ottawa, ON",NA,45.41760390400003,-75.70255694999997,Convenience Stores,NA,2021-07-06,small
Kardish Health Food Centre,NA,"1831 Robertson Road, Ottawa, ON",(613) 224-1414,45.32880748100007,-75.81927725999998,"Health Food Store, Grocery",NA,2021-07-06,small
Johnny Farina Restaurant,NA,"216 Elgin Street, Ottawa, ON",(613) 565-5155,45.41885653300005,-75.69157581499996,"Italian, Pizza, Delis",NA,2021-07-06,small
Le Quick Pick,NA,"71 Rue Laval, Ottawa, ON",(819) 771-7307,45.43822687000005,-75.67540497899995,Grocery,NA,2021-07-06,small
Metro Plus,NA,"910 Boulevard Maloney E, Ottawa, ON",(819) 643-2353,45.34894636300004,-75.78272778799999,Grocery,NA,2021-07-06,small
Maxi,NA,"300 Saint-Joseph Blvd, Ottawa, ON",(819) 777-6551,45.35294434600007,-75.35530437799997,Grocery,NA,2021-07-06,small
Melrose Grocery Store,NA,"1082 Wellington St W, Ottawa, ON",(613) 728-2566,45.40307205000005,-75.72504218099994,Convenience Stores,NA,2021-07-06,small
North Bestone,NA,"190 Lees Avenue, Ottawa, ON",NA,45.41510730500005,-75.66995174099998,Convenience Stores,NA,2021-07-06,small
Bulk Barn,NA,"2210 Bank St, Ottawa, ON",(613) 247-8618,45.35520583200008,-75.65448136199996,Grocery,NA,2021-07-06,small
Preston Food Market,NA,"71 Preston St, Ottawa, ON",(613) 238-2448,45.409646905000045,-75.71469537099995,Grocery,NA,2021-07-06,small
Dunn’s Famous Deli,NA,"355 Dalhousie Street, Ottawa, ON",(613) 562-4966,45.428156924000064,-75.69021502099997,"Delis, Diners",NA,2021-07-06,small
Village Food,NA,"888 Meadowlands Dr, Ottawa, ON",(613) 228-1026,45.36729044900005,-75.70204730199998,Grocery,NA,2021-07-06,small
M&M Food Market,NA,"990 River Rd, Ottawa, ON",(613) 692-6202,45.233980520000046,-75.67730623599994,Grocery,NA,2021-07-06,small
O’connor Grocery,NA,"41 Third Ave, Ottawa, ON",(613) 232-5540,45.404659052000056,-75.68480600499998,Grocery,NA,2021-07-06,small
Blue Nile Grocery Store,NA,"168 King Edward Ave, Ottawa, ON",(613) 562-1532,45.43382462900007,-75.69050488799996,Convenience Stores,NA,2021-07-06,small
Europa Food Centre,NA,"77 Beechwood Ave, Ottawa, ON",(613) 749-9935,45.44077818200003,-75.67479028499997,Grocery,NA,2021-07-06,small
Thyme & Again,NA,"1845 Carling Avenue, Ottawa, ON",(613) 702-4424,45.37693302000008,-75.75660853299996,"Caterers, Specialty Food, Desserts",NA,2021-07-06,small
Il Negozio Nicastro,NA,"1355 Wellington Street W, Ottawa, ON",(613) 729-9100,45.39859780300003,-75.73880043399998,"Delis, Sandwiches, Italian",NA,2021-07-06,small
Ottawa Halal Market,NA,"2833 Dumaurier Avenue, Ottawa, ON",(613) 274-7040,45.350883200000055,-75.79369200499997,"International Grocery, Meat Shops",NA,2021-07-06,small
Ogilvie Grocery Store,NA,"1137 Ogilvie Rd, Ottawa, ON",(613) 744-2880,45.42676189600007,-75.63140357399999,Grocery,NA,2021-07-06,small
Bulk Barn,NA,"3161 Greenbank Rd, Ottawa, ON",(613) 823-6623,45.26997490100007,-75.74531007199994,Grocery,NA,2021-07-06,small
Hasty Market,NA,"1565 Alta Vista Drive, Ottawa, ON",(613) 733-5773,45.40848811400008,-75.65748116599997,Grocery,NA,2021-07-06,small
Franks,NA,"283 Greenbank Road, Ottawa, ON",(613) 421-6661,45.32429705000004,-75.77770071099997,"Bakeries, Sandwiches, Delis",NA,2021-07-06,small
Midori Market,NA,"3689 Navan Rd, Ottawa, ON",(613) 837-3000,45.42660941100007,-75.48910623499995,"Pizza, Convenience Stores",NA,2021-07-06,small
Quick Way Food Market,NA,"326 Somerset St E, Ottawa, ON",(613) 565-3500,45.42442731800003,-75.67397734699995,Grocery,NA,2021-07-06,small
Shoppers Drug Mart,NA,"2515 Bank Street, Ottawa, ON",(613) 523-9999,45.354621448000046,-75.64491335999998,Drugstores,NA,2021-07-06,small
LITTLE ITALY FINE FOODS,NA,"178 MAIN ST, Ottawa, ON",(613) 233-2124,45.409092014000066,-75.67835193999997,"Delis, Desserts, Coffee & Tea",NA,2021-07-06,small
Hasty Market,NA,"1224 Wellington St W, Ottawa, ON",(613) 761-6033,45.399758761000044,-75.73111119399994,"Convenience Stores, Grocery",NA,2021-07-06,small
Manor Park Grocy,NA,"179 St Laurent Blvd, Ottawa, ON",(613) 746-1023,45.454118968000046,-75.65390975799994,Grocery,NA,2021-07-06,small
Maison,NA,"4750 Bank Street, Ottawa, ON",(613) 822-4549,45.31912119000003,-75.59572514599995,"Grocery, Bakeries, Delis",NA,2021-07-06,small
Al Sham Food & Meat Market,NA,"275 Montreal Rd, Ottawa, ON",(613) 745-2477,45.43690570200005,-75.66009649099993,Grocery,NA,2021-07-06,small
J.T. Bradley’s,NA,"1220 Colonial Road, Ottawa, ON",(613) 835-3781,45.42175695200007,-75.42545864399995,Grocery,NA,2021-07-06,small
Merivale Fish Market,NA,"1480 Merivale Road, Ottawa, ON",(613) 723-7203,45.36008123200003,-75.73587272199995,Seafood Markets,NA,2021-07-06,small
Pantry Plus,NA,"2433 St Joseph Boulevard, Ottawa, ON",(613) 830-5790,45.469813111000065,-75.52865506399996,"Health Food Store, Grocery",NA,2021-07-06,small
Kardish Health Food Centre,NA,"499 Terry Fox Drive, Ottawa, ON",(613) 224-1414,45.31007508700003,-75.92214241199997,Grocery,NA,2021-07-06,small
Corner Store,NA,"395 Montreal Road, Ottawa, ON",(613) 742-5004,45.439000587000066,-75.65400640299998,Convenience Stores,NA,2021-07-06,small
Bulk Barn,NA,"197 Trainyards Drive, Ottawa, ON",(613) 244-0103,45.411785664000035,-75.63916622899995,"Herbs & Spices, Grocery",NA,2021-07-06,small
Allspice Superstore,NA,"194 Robertson Rd, Ottawa, ON",(613) 829-3395,45.304072346000055,-75.87677744299998,Grocery,NA,2021-07-06,small
Upland Heights Grocery,NA,"3360 Paul Anka Dr, Ottawa, ON",(613) 521-5993,45.35006899500007,-75.67503124999996,Grocery,NA,2021-07-06,small
Place Cartier Iga Laflamme,NA,"425 Saint-Joseph Boul, Ottawa, ON",(819) 770-9131,45.35294434600007,-75.35530437799997,Grocery,NA,2021-07-06,small
Tazij House,NA,"1620 Merivale Rd, Ottawa, ON",NA,45.347391135000066,-75.73245471799999,"Cafes, Specialty Food, Middle Eastern",NA,2021-07-06,small
Asian Grocer,NA,"1581 Bank Street, Ottawa, ON",(613) 321-0773,45.37936971600004,-75.66742268099995,Grocery,NA,2021-07-06,small
Shafie Food Centre,NA,"1655 Kilborn Ave, Ottawa, ON",(613) 523-1980,45.38805329300004,-75.65208154899994,Grocery,NA,2021-07-06,small
Cote Poultry,NA,"2770 Lancaster Road, Ottawa, ON",(613) 247-7721,45.39588627300003,-75.60659176699994,Meat Shops,NA,2021-07-06,small
Barakat Market,NA,"1656 Bank Street, Ottawa, ON",(613) 737-7722,45.376466976000074,-75.66688832999995,"Meat Shops, International Grocery",NA,2021-07-06,small
Richmond Food Market,NA,"1315 Richmond Rd, Ottawa, ON",(613) 726-6548,45.368095915000026,-75.78576473299995,Grocery,NA,2021-07-06,small
Jaguar Groceries,NA,"465 Parkdale Ave, Ottawa, ON",(613) 722-1022,45.398850494000044,-75.72759130699995,Grocery,NA,2021-07-06,small
Epicerie Jocelyn Claire Fournier,NA,"29 Rue Morin, Ottawa, ON",(819) 777-1094,45.43999322900004,-75.64619532199998,Grocery,NA,2021-07-06,small
Quickie the Convenience Stores,NA,"1670 Heron Rd, Ottawa, ON",(613) 731-7849,45.379355315000055,-75.64322292299994,Convenience Stores,NA,2021-07-06,small
Kowloon Foods,NA,"4095 Belgreen Dr, Ottawa, ON",(613) 738-5125,45.38199844500008,-75.59524181199998,Grocery,NA,2021-07-06,small
Natural Food Pantry,NA,"4325 Strandherd Dr, Ottawa, ON",(613) 737-9330,45.270522355000026,-75.78386061199996,Health Food Store,NA,2021-07-06,small
M & J Tropical Super Market,NA,"1509 Merivale Road, Ottawa, ON",(613) 224-3204,45.357056373000034,-75.73634046499996,Grocery,NA,2021-07-06,small
Greenbank Foods,NA,"806 Greenbank Rd, Ottawa, ON",(613) 825-3246,45.28702317600005,-75.75683360699998,Grocery,NA,2021-07-06,small
Russell Foodland,NA,"148 Craig Street, Ottawa, ON",(613) 445-5308,45.399427639000066,-75.69298519899996,Grocery,NA,2021-07-06,small
Moussa Mini Market & Meat Shop,NA,"300 McArthur Ave, Ottawa, ON",(613) 745-7900,45.431353570000056,-75.65587598399998,Grocery,NA,2021-07-06,small
